display_name,yahoo_symbol,exchange,type,company_name
REGENCERAM,REGENCERAM.NS,NSE,equity,Regency Ceramics Limited
RELAXO,RELAXO.NS,NSE,equity,Relaxo Footwears Limited
RELCHEMQ,RELCHEMQ.NS,NSE,equity,Reliance Chemotex Industries Limited
RELIABLE,RELIABLE.NS,NSE,equity,Reliable Data Services Limited
RELIANCE,RELIANCE.NS,NSE,equity,Reliance Industries Limited
RELIGARE,RELIGARE.NS,NSE,equity,Religare Enterprises Limited
RELINFRA,RELINFRA.NS,NSE,equity,Reliance Infrastructure Limited
RELTD,RELTD.NS,NSE,equity,Ravindra Energy Limited
REMSONSIND,REMSONSIND.NS,NSE,equity,Remsons Industries Limited
RENUKA,RENUKA.NS,NSE,equity,Shree Renuka Sugars Limited
REPCOHOME,REPCOHOME.NS,NSE,equity,Repco Home Finance Limited
REPL,REPL.NS,NSE,equity,Rudrabhishek Enterprises Limited
REPRO,REPRO.NS,NSE,equity,Repro India Limited
RESPONIND,RESPONIND.NS,NSE,equity,Responsive Industries Limited
RETAIL,RETAIL.NS,NSE,equity,JHS Svendgaard Retail Ventures Limited
REVATHIEQU,REVATHIEQU.NS,NSE,equity,
RGL,RGL.NS,NSE,equity,Renaissance Global Limited
RHETAN,RHETAN.NS,NSE,equity,Rhetan TMT Limited
RHFL,RHFL.NS,NSE,equity,Reliance Home Finance Limited
RHIM,RHIM.NS,NSE,equity,RHI MAGNESITA INDIA LIMITED
RHL,RHL.NS,NSE,equity,Robust Hotels Limited
RICOAUTO,RICOAUTO.NS,NSE,equity,Rico Auto Industries Limited
RIIL,RIIL.NS,NSE,equity,Reliance Industrial Infrastructure Limited
RISHABH,RISHABH.NS,NSE,equity,Rishabh Instruments Limited
RITCO,RITCO.NS,NSE,equity,Ritco Logistics Limited
RITES,RITES.NS,NSE,equity,RITES Limited
RKDL,RKDL.NS,NSE,equity,Ravi Kumar Distilleries Limited
RKEC,RKEC.NS,NSE,equity,RKEC Projects Limited
RKFORGE,RKFORGE.NS,NSE,equity,Ramkrishna Forgings Limited
RKSWAMY,RKSWAMY.NS,NSE,equity,R K Swamy Limited
RMDRIP,RMDRIP.NS,NSE,equity,R M Drip and Sprinklers Systems Limited
RML,RML.NS,NSE,equity,Rane (Madras) Limited
RNBDENIMS,RNBDENIMS.NS,NSE,equity,R&B Denims Limited
ROHLTD,ROHLTD.NS,NSE,equity,Royal Orchid Hotels Limited
ROLEXRINGS,ROLEXRINGS.NS,NSE,equity,Rolex Rings Limited
ROLLT,ROLLT.NS,NSE,equity,Rollatainers Limited
ROML,ROML.NS,NSE,equity,Raj Oil Mills Limited
ROSSARI,ROSSARI.NS,NSE,equity,Rossari Biotech Limited
ROSSELLIND,ROSSELLIND.NS,NSE,equity,Rossell India Limited
ROSSTECH,ROSSTECH.NS,NSE,equity,Rossell Techsys Limited
ROTO,ROTO.NS,NSE,equity,Roto Pumps Limited
ROUTE,ROUTE.NS,NSE,equity,ROUTE MOBILE LIMITED
RPEL,RPEL.NS,NSE,equity,Raghav Productivity Enhancers Limited
RPGLIFE,RPGLIFE.NS,NSE,equity,RPG Life Sciences Limited
RPOWER,RPOWER.NS,NSE,equity,Reliance Power Limited
RPPINFRA,RPPINFRA.NS,NSE,equity,R.P.P. Infra Projects Limited
RPPL,RPPL.NS,NSE,equity,Rajshree Polypack Limited
RPSGVENT,RPSGVENT.NS,NSE,equity,RPSG VENTURES LIMITED
RPTECH,RPTECH.NS,NSE,equity,Rashi Peripherals Limited
RRKABEL,RRKABEL.NS,NSE,equity,R R Kabel Limited
RSSOFTWARE,RSSOFTWARE.NS,NSE,equity,R. S. Software (India) Limited
RSWM,RSWM.NS,NSE,equity,RSWM Limited
RSYSTEMS,RSYSTEMS.NS,NSE,equity,R Systems International Limited
RTNINDIA,RTNINDIA.NS,NSE,equity,RattanIndia Enterprises Limited
RTNPOWER,RTNPOWER.NS,NSE,equity,RattanIndia Power Limited
RUBFILA,RUBFILA.NS,NSE,equity,Rubfila International Limited
RUBICON,RUBICON.NS,NSE,equity,Rubicon Research Limited
RUBYMILLS,RUBYMILLS.NS,NSE,equity,The Ruby Mills Limited
RUCHINFRA,RUCHINFRA.NS,NSE,equity,Ruchi Infrastructure Limited
RUCHIRA,RUCHIRA.NS,NSE,equity,Ruchira Papers Limited
RUDRA,RUDRA.NS,NSE,equity,Rudra Global Infra Products Limited
RUPA,RUPA.NS,NSE,equity,Rupa & Company Limited
RUSHIL,RUSHIL.NS,NSE,equity,Rushil Decor Limited
RUSTOMJEE,RUSTOMJEE.NS,NSE,equity,Keystone Realtors Limited
RVHL,RVHL.NS,NSE,equity,Ravinder Heights Limited
RVNL,RVNL.NS,NSE,equity,Rail Vikas Nigam Limited
RVTH,RVTH.NS,NSE,equity,Revathi Equipment India Limited
S&SPOWER,S&SPOWER.NS,NSE,equity,S&S Power Switchgears Limited
SAATVIKGL,SAATVIKGL.NS,NSE,equity,Saatvik Green Energy Limited
SABTNL,SABTNL.NS,NSE,equity,
SADBHAV,SADBHAV.NS,NSE,equity,Sadbhav Engineering Limited
SADBHIN,SADBHIN.NS,NSE,equity,Sadbhav Infrastructure Project Limited
SADHNANIQ,SADHNANIQ.NS,NSE,equity,Sadhana Nitrochem Limited
SAFARI,SAFARI.NS,NSE,equity,Safari Industries (India) Limited
SAGARDEEP,SAGARDEEP.NS,NSE,equity,Sagardeep Alloys Limited
SAGCEM,SAGCEM.NS,NSE,equity,Sagar Cements Limited
SAGILITY,SAGILITY.NS,NSE,equity,SAGILITY LIMITED
SAH,SAH.NS,NSE,equity,
SAHYADRI,SAHYADRI.NS,NSE,equity,Sahyadri Industries Limited
SAIL,SAIL.NS,NSE,equity,Steel Authority of India Limited
SAILIFE,SAILIFE.NS,NSE,equity,Sai Life Sciences Limited
SAKAR,SAKAR.NS,NSE,equity,Sakar Healthcare Limited
SAKHTISUG,SAKHTISUG.NS,NSE,equity,Sakthi Sugars Limited
SAKSOFT,SAKSOFT.NS,NSE,equity,Saksoft Limited
SAKUMA,SAKUMA.NS,NSE,equity,Sakuma Exports Limited
SALASAR,SALASAR.NS,NSE,equity,Salasar Techno Engineering Limited
SALONA,SALONA.NS,NSE,equity,Salona Cotspin Limited
SALSTEEL,SALSTEEL.NS,NSE,equity,S.A.L. Steel Limited
SALZERELEC,SALZERELEC.NS,NSE,equity,Salzer Electronics Limited
SAMBHAAV,SAMBHAAV.NS,NSE,equity,Sambhaav Media Limited
SAMBHV,SAMBHV.NS,NSE,equity,Sambhv Steel Tubes Limited
SAMHI,SAMHI.NS,NSE,equity,Samhi Hotels Limited
SAMMAANCAP,SAMMAANCAP.NS,NSE,equity,Sammaan Capital Limited
SAMPANN,SAMPANN.NS,NSE,equity,Sampann Utpadan India Limited
SANATHAN,SANATHAN.NS,NSE,equity,Sanathan Textiles Limited
SANDESH,SANDESH.NS,NSE,equity,The Sandesh Limited
SANDHAR,SANDHAR.NS,NSE,equity,Sandhar Technologies Limited
SANDUMA,SANDUMA.NS,NSE,equity,Sandur Manganese & Iron Ores Limited
SANGAMIND,SANGAMIND.NS,NSE,equity,Sangam (India) Limited
SANGHIIND,SANGHIIND.NS,NSE,equity,Sanghi Industries Limited
SANGHVIMOV,SANGHVIMOV.NS,NSE,equity,Sanghvi Movers Limited
SANGINITA,SANGINITA.NS,NSE,equity,Sanginita Chemicals Limited
SANOFI,SANOFI.NS,NSE,equity,Sanofi India Limited
SANOFICONR,SANOFICONR.NS,NSE,equity,Sanofi Consumer Healthcare India Limited
SANSERA,SANSERA.NS,NSE,equity,Sansera Engineering Limited
SANSTAR,SANSTAR.NS,NSE,equity,Sanstar Limited
SAPPHIRE,SAPPHIRE.NS,NSE,equity,Sapphire Foods India Limited
SARDAEN,SARDAEN.NS,NSE,equity,Sarda Energy & Minerals Limited
SAREGAMA,SAREGAMA.NS,NSE,equity,Saregama India Limited
SARLAPOLY,SARLAPOLY.NS,NSE,equity,Sarla Performance Fibers Limited
SARVESHWAR,SARVESHWAR.NS,NSE,equity,Sarveshwar Foods Limited
SASKEN,SASKEN.NS,NSE,equity,Sasken Technologies Limited
SASTASUNDR,SASTASUNDR.NS,NSE,equity,Sastasundar Ventures Limited
SATIA,SATIA.NS,NSE,equity,Satia Industries Limited
SATIN,SATIN.NS,NSE,equity,Satin Creditcare Network Limited
SATINDLTD,SATINDLTD.NS,NSE,equity,
SAURASHCEM,SAURASHCEM.NS,NSE,equity,Saurashtra Cement Limited
SBC,SBC.NS,NSE,equity,SBC Exports Limited
SBCL,SBCL.NS,NSE,equity,Shivalik Bimetal Controls Limited
SBFC,SBFC.NS,NSE,equity,SBFC Finance Limited
SBGLP,SBGLP.NS,NSE,equity,Suratwwala Business Group Limited
SBIBPB,SBIBPB.NS,NSE,equity,
SBICARD,SBICARD.NS,NSE,equity,SBI Cards and Payment Services Limited
SBIETFCON,SBIETFCON.NS,NSE,equity,
SBIETFIT,SBIETFIT.NS,NSE,equity,
SBIETFPB,SBIETFPB.NS,NSE,equity,
SBIETFQLTY,SBIETFQLTY.NS,NSE,equity,
SBILIFE,SBILIFE.NS,NSE,equity,SBI Life Insurance Company Limited
SBILIQETF,SBILIQETF.NS,NSE,equity,
SBIMIDMOM,SBIMIDMOM.NS,NSE,equity,
SBIN,SBIN.NS,NSE,equity,State Bank of India
SBINEQWETF,SBINEQWETF.NS,NSE,equity,
SBISILVER,SBISILVER.NS,NSE,equity,
SCHAEFFLER,SCHAEFFLER.NS,NSE,equity,Schaeffler India Limited
SCHAND,SCHAND.NS,NSE,equity,S Chand And Company Limited
SCHNEIDER,SCHNEIDER.NS,NSE,equity,Schneider Electric Infrastructure Limited
SCI,SCI.NS,NSE,equity,Shipping Corporation Of India Limited
SCILAL,SCILAL.NS,NSE,equity,Shipping Corporation of India Land and Assets Limited
SCODATUBES,SCODATUBES.NS,NSE,equity,Scoda Tubes Limited
SCPL,SCPL.NS,NSE,equity,Sheetal Cool Products Limited
SDBL,SDBL.NS,NSE,equity,Som Distilleries & Breweries Limited
SDL24BEES,SDL24BEES.NS,NSE,equity,
SDL26BEES,SDL26BEES.NS,NSE,equity,
SEAMECLTD,SEAMECLTD.NS,NSE,equity,Seamec Limited
SECMARK,SECMARK.NS,NSE,equity,SecMark Consultancy Limited
SECURCRED,SECURCRED.NS,NSE,equity,
SECURKLOUD,SECURKLOUD.NS,NSE,equity,SECUREKLOUD TECHNOLOGIES LIMITED
SEJALLTD,SEJALLTD.NS,NSE,equity,Sejal Glass Limited
SELAN,SELAN.NS,NSE,equity,
SELECTIPO,SELECTIPO.NS,NSE,equity,
SELMC,SELMC.NS,NSE,equity,SEL Manufacturing Company Limited
SEMAC,SEMAC.NS,NSE,equity,Semac Construction Limited
SENCO,SENCO.NS,NSE,equity,Senco Gold Limited
SENORES,SENORES.NS,NSE,equity,Senores Pharmaceuticals Limited
SENSEXADD,SENSEXADD.NS,NSE,equity,
SENSEXBETA,SENSEXBETA.NS,NSE,equity,
SENSEXETF,SENSEXETF.NS,NSE,equity,
SENSEXIETF,SENSEXIETF.NS,NSE,equity,
SEPC,SEPC.NS,NSE,equity,SEPC Limited
SEQUENT,SEQUENT.NS,NSE,equity,
SERVOTECH,SERVOTECH.NS,NSE,equity,Servotech Renewable Power System Limited
SESHAPAPER,SESHAPAPER.NS,NSE,equity,Seshasayee Paper and Boards Limited
SETCO,SETCO.NS,NSE,equity,Setco Automotive Limited
SETF10GILT,SETF10GILT.NS,NSE,equity,
SETFGOLD,SETFGOLD.NS,NSE,equity,
SETFNIF50,SETFNIF50.NS,NSE,equity,
SETFNIFBK,SETFNIFBK.NS,NSE,equity,
SETFNN50,SETFNN50.NS,NSE,equity,
SETL,SETL.NS,NSE,equity,Standard Engineering Technology Limited
SFL,SFL.NS,NSE,equity,Sheela Foam Limited
SGFIN,SGFIN.NS,NSE,equity,SG Finserve Limited
SGIL,SGIL.NS,NSE,equity,Synergy Green Industries Limited
SGL,SGL.NS,NSE,equity,STL Global Limited
SGLTL,SGLTL.NS,NSE,equity,
SGMART,SGMART.NS,NSE,equity,SG Mart Limited
SHADOWFAX,SHADOWFAX.NS,NSE,equity,Shadowfax Technologies Limited
SHAH,SHAH.NS,NSE,equity,Shah Metacorp Limited
SHAHALLOYS,SHAHALLOYS.NS,NSE,equity,Shah Alloys Limited
SHAILY,SHAILY.NS,NSE,equity,Shaily Engineering Plastics Limited
SHAKTIPUMP,SHAKTIPUMP.NS,NSE,equity,Shakti Pumps (India) Limited
SHALBY,SHALBY.NS,NSE,equity,Shalby Limited
SHALPAINTS,SHALPAINTS.NS,NSE,equity,Shalimar Paints Limited
SHANKARA,SHANKARA.NS,NSE,equity,Shankara Building Products Limited
SHANTI,SHANTI.NS,NSE,equity,Shanti Overseas (India) Limited
SHANTIGEAR,SHANTIGEAR.NS,NSE,equity,Shanthi Gears Limited
SHANTIGOLD,SHANTIGOLD.NS,NSE,equity,Shanti Gold International Limited
SHARDACROP,SHARDACROP.NS,NSE,equity,Sharda Cropchem Limited
SHARDAMOTR,SHARDAMOTR.NS,NSE,equity,Sharda Motor Industries Limited
SHAREINDIA,SHAREINDIA.NS,NSE,equity,Share India Securities Limited
SHARIABEES,SHARIABEES.NS,NSE,equity,
SHEKHAWATI,SHEKHAWATI.NS,NSE,equity,Shekhawati Industries Limited
SHEMAROO,SHEMAROO.NS,NSE,equity,Shemaroo Entertainment Limited
SHILCTECH,SHILCTECH.NS,NSE,equity,Shilchar Technologies Limited
SHILPAMED,SHILPAMED.NS,NSE,equity,Shilpa Medicare Limited
SHIVALIK,SHIVALIK.NS,NSE,equity,Shivalik Rasayan Limited
SHIVAMAUTO,SHIVAMAUTO.NS,NSE,equity,Shivam Autotech Limited
SHIVAMILLS,SHIVAMILLS.NS,NSE,equity,Shiva Mills Limited
SHIVATEX,SHIVATEX.NS,NSE,equity,Shiva Texyarn Limited
SHIVAUM,SHIVAUM.NS,NSE,equity,Shiv Aum Steels Limited
SHK,SHK.NS,NSE,equity,S H Kelkar and Company Limited
SHOPERSTOP,SHOPERSTOP.NS,NSE,equity,Shoppers Stop Limited
SHRADHA,SHRADHA.NS,NSE,equity,Shradha Realty Limited
SHREDIGCEM,SHREDIGCEM.NS,NSE,equity,Shree Digvijay Cement Co.Ltd
SHREECEM,SHREECEM.NS,NSE,equity,SHREE CEMENT LIMITED
SHREEJISPG,SHREEJISPG.NS,NSE,equity,Shreeji Shipping Global Limited
SHREEPUSHK,SHREEPUSHK.NS,NSE,equity,Shree Pushkar Chemicals & Fertilisers Limited
SHREERAMA,SHREERAMA.NS,NSE,equity,Shree Rama Multi-Tech Limited
SHRENIK,SHRENIK.NS,NSE,equity,Shrenik Limited
SHREYANIND,SHREYANIND.NS,NSE,equity,Shreyans Industries Limited
SHREYAS,SHREYAS.NS,NSE,equity,
SHRINGARMS,SHRINGARMS.NS,NSE,equity,Shringar House of Mangalsutra Limited
SHRIPISTON,SHRIPISTON.NS,NSE,equity,Shriram Pistons & Rings Limited
SHRIRAMFIN,SHRIRAMFIN.NS,NSE,equity,Shriram Finance Limited
SHRIRAMPPS,SHRIRAMPPS.NS,NSE,equity,Shriram Properties Limited
SHYAMCENT,SHYAMCENT.NS,NSE,equity,Shyam Century Ferrous Limited
SHYAMMETL,SHYAMMETL.NS,NSE,equity,Shyam Metalics and Energy Limited
SHYAMTEL,SHYAMTEL.NS,NSE,equity,Shyam Telecom Limited
SIEMENS,SIEMENS.NS,NSE,equity,Siemens Limited
SIGACHI,SIGACHI.NS,NSE,equity,Sigachi Industries Limited
SIGIND,SIGIND.NS,NSE,equity,Signet Industries Limited
SIGMA,SIGMA.NS,NSE,equity,Sigma Solve Limited
SIGMAADV,SIGMAADV.NS,NSE,equity,SIGMA ADVANCED SYSTEMS LIMITED
SIGNATURE,SIGNATURE.NS,NSE,equity,Signatureglobal (India) Limited
SIGNPOST,SIGNPOST.NS,NSE,equity,Signpost India Limited
SIKKO,SIKKO.NS,NSE,equity,Sikko Industries Limited
SIL,SIL.NS,NSE,equity,Standard Industries Limited
SILGO,SILGO.NS,NSE,equity,Silgo Retail Limited
SILINV,SILINV.NS,NSE,equity,SIL Investments Limited
SILLYMONKS,SILLYMONKS.NS,NSE,equity,Silly Monks Entertainment Limited
SILVER,SILVER.NS,NSE,equity,
SILVER1,SILVER1.NS,NSE,equity,
SILVER360,SILVER360.NS,NSE,equity,
SILVERADD,SILVERADD.NS,NSE,equity,
SILVERAG,SILVERAG.NS,NSE,equity,
SILVERBEES,SILVERBEES.NS,NSE,equity,
SILVERBETA,SILVERBETA.NS,NSE,equity,
SILVERBND,SILVERBND.NS,NSE,equity,
SILVERCASE,SILVERCASE.NS,NSE,equity,
SILVERETF,SILVERETF.NS,NSE,equity,
SILVERIETF,SILVERIETF.NS,NSE,equity,
SILVERTUC,SILVERTUC.NS,NSE,equity,Silver Touch Technologies Limited
SILVRETF,SILVRETF.NS,NSE,equity,
SIMBHALS,SIMBHALS.NS,NSE,equity,Simbhaoli Sugars Limited
SIMPLEXINF,SIMPLEXINF.NS,NSE,equity,Simplex Infrastructures Limited
SINCLAIR,SINCLAIR.NS,NSE,equity,Sinclairs Hotels Limited
SINDHUTRAD,SINDHUTRAD.NS,NSE,equity,Sindhu Trade Links Limited
SINTERCOM,SINTERCOM.NS,NSE,equity,Sintercom India Limited
SIRCA,SIRCA.NS,NSE,equity,Sirca Paints India Limited
SIS,SIS.NS,NSE,equity,SIS LIMITED
SIYSIL,SIYSIL.NS,NSE,equity,Siyaram Silk Mills Limited
SJS,SJS.NS,NSE,equity,S.J.S. Enterprises Limited
SJVN,SJVN.NS,NSE,equity,SJVN Limited
SKFINDIA,SKFINDIA.NS,NSE,equity,SKF India Limited
SKFINDUS,SKFINDUS.NS,NSE,equity,SKF India (Industrial) Limited
SKIPPER,SKIPPER.NS,NSE,equity,Skipper Limited
SKMEGGPROD,SKMEGGPROD.NS,NSE,equity,SKM Egg Products Export (India) Limited
SKYGOLD,SKYGOLD.NS,NSE,equity,SKY GOLD AND DIAMONDS LIMITED
SMALL250,SMALL250.NS,NSE,equity,
SMALLADD,SMALLADD.NS,NSE,equity,
SMALLCAP,SMALLCAP.NS,NSE,equity,
SMARTLINK,SMARTLINK.NS,NSE,equity,Smartlink Holdings Limited
SMARTWORKS,SMARTWORKS.NS,NSE,equity,Smartworks Coworking Spaces Limited
SMCGLOBAL,SMCGLOBAL.NS,NSE,equity,SMC Global Securities Limited
SML100CASE,SML100CASE.NS,NSE,equity,
SMLISUZU,SMLISUZU.NS,NSE,equity,
SMLMAH,SMLMAH.NS,NSE,equity,SML Mahindra Limited
SMLT,SMLT.NS,NSE,equity,Sarthak Metals Limited
SMSLIFE,SMSLIFE.NS,NSE,equity,
SMSPHARMA,SMSPHARMA.NS,NSE,equity,SMS Pharmaceuticals Limited
SNOWMAN,SNOWMAN.NS,NSE,equity,Snowman Logistics Limited
SNXT30BEES,SNXT30BEES.NS,NSE,equity,
SNXT50BETA,SNXT50BETA.NS,NSE,equity,
SOBHA,SOBHA.NS,NSE,equity,Sobha Limited
SOFTTECH,SOFTTECH.NS,NSE,equity,Softtech Engineers Limited
SOLARA,SOLARA.NS,NSE,equity,Solara Active Pharma Sciences Limited
SOLARINDS,SOLARINDS.NS,NSE,equity,Solar Industries India Limited
SOLARWORLD,SOLARWORLD.NS,NSE,equity,Solarworld Energy Solutions Limited
SOLEX,SOLEX.NS,NSE,equity,Solex Energy Limited
SOMANYCERA,SOMANYCERA.NS,NSE,equity,Somany Ceramics Limited
SOMATEX,SOMATEX.NS,NSE,equity,Soma Textiles & Industries Limited
SOMICONVEY,SOMICONVEY.NS,NSE,equity,Somi Conveyor Beltings Limited
SONACOMS,SONACOMS.NS,NSE,equity,Sona BLW Precision Forgings Limited
SONAMLTD,SONAMLTD.NS,NSE,equity,SONAM LIMITED
SONATSOFTW,SONATSOFTW.NS,NSE,equity,Sonata Software Limited
SOTL,SOTL.NS,NSE,equity,Savita Oil Technologies Limited
SOUTHBANK,SOUTHBANK.NS,NSE,equity,The South Indian Bank Limited
SOUTHWEST,SOUTHWEST.NS,NSE,equity,South West Pinnacle Exploration Limited
SPAL,SPAL.NS,NSE,equity,S. P. Apparels Limited
SPANDANA,SPANDANA.NS,NSE,equity,Spandana Sphoorty Financial Limited
SPARC,SPARC.NS,NSE,equity,Sun Pharma Advanced Research Company Limited
SPCENET,SPCENET.NS,NSE,equity,Spacenet Enterprises India Limited
SPECIALITY,SPECIALITY.NS,NSE,equity,Speciality Restaurants Limited
SPECTRUM,SPECTRUM.NS,NSE,equity,Spectrum Electrical Industries Limited
SPENCERS,SPENCERS.NS,NSE,equity,Spencer's Retail Limited
SPIC,SPIC.NS,NSE,equity,Southern Petrochemicals Industries Corporation  Limited
SPLIL,SPLIL.NS,NSE,equity,SPL Industries Limited
SPLPETRO,SPLPETRO.NS,NSE,equity,Supreme Petrochem Limited
SPMLINFRA,SPMLINFRA.NS,NSE,equity,SPML Infra Limited
SPORTKING,SPORTKING.NS,NSE,equity,Sportking India Limited
SRD,SRD.NS,NSE,equity,Shankar Lal Rampal Dye-Chem Limited
SREEL,SREEL.NS,NSE,equity,Sreeleathers Limited
SRF,SRF.NS,NSE,equity,SRF Limited
SRGHFL,SRGHFL.NS,NSE,equity,SRG Housing Finance Limited
SRHHYPOLTD,SRHHYPOLTD.NS,NSE,equity,Sree Rayalaseema Hi-Strength Hypo Limited
SRM,SRM.NS,NSE,equity,SRM Contractors Limited
SRPL,SRPL.NS,NSE,equity,
SSDL,SSDL.NS,NSE,equity,Saraswati Saree Depot Limited
SSWL,SSWL.NS,NSE,equity,Steel Strips Wheels Limited
STALLION,STALLION.NS,NSE,equity,Stallion India Fluorochemicals Limited
STANLEY,STANLEY.NS,NSE,equity,Stanley Lifestyles Limited
STAR,STAR.NS,NSE,equity,Strides Pharma Science Limited
STARCEMENT,STARCEMENT.NS,NSE,equity,Star Cement Limited
STARHEALTH,STARHEALTH.NS,NSE,equity,Star Health and Allied Insurance Company Limited
STARPAPER,STARPAPER.NS,NSE,equity,Star Paper Mills Limited
STARTECK,STARTECK.NS,NSE,equity,Starteck Finance Limited
STCINDIA,STCINDIA.NS,NSE,equity,The State Trading Corporation of India Limited
STEELCAS,STEELCAS.NS,NSE,equity,Steelcast Limited
STEELCITY,STEELCITY.NS,NSE,equity,Steel City Securities Limited
STEELXIND,STEELXIND.NS,NSE,equity,STEEL EXCHANGE INDIA LIMITED
STEL,STEL.NS,NSE,equity,Stel Holdings Limited
STERTOOLS,STERTOOLS.NS,NSE,equity,Sterling Tools Limited
STLNETWORK,STLNETWORK.NS,NSE,equity,STL Networks Limited
STLTECH,STLTECH.NS,NSE,equity,Sterlite Technologies Limited
STOVEKRAFT,STOVEKRAFT.NS,NSE,equity,Stove Kraft Limited
STUDDS,STUDDS.NS,NSE,equity,Studds Accessories Limited
STYL,STYL.NS,NSE,equity,Seshaasai Technologies Limited
STYLAMIND,STYLAMIND.NS,NSE,equity,Stylam Industries Limited
STYLEBAAZA,STYLEBAAZA.NS,NSE,equity,Baazar Style Retail Limited
STYRENIX,STYRENIX.NS,NSE,equity,Styrenix Performance Materials Limited
SUBEXLTD,SUBEXLTD.NS,NSE,equity,Subex Limited
SUBROS,SUBROS.NS,NSE,equity,Subros Limited
SUDARCOLOR,SUDARCOLOR.NS,NSE,equity,Sudarshan Colorants India Limited
SUDARSCHEM,SUDARSCHEM.NS,NSE,equity,Sudarshan Chemical Industries Limited
SUDEEPPHRM,SUDEEPPHRM.NS,NSE,equity,Sudeep Pharma Limited
SUKHJITS,SUKHJITS.NS,NSE,equity,Sukhjit Starch & Chemicals Limited
SULA,SULA.NS,NSE,equity,Sula Vineyards Limited
SUMEETINDS,SUMEETINDS.NS,NSE,equity,Sumeet Industries Limited
SUMICHEM,SUMICHEM.NS,NSE,equity,Sumitomo Chemical India Limited
SUMIT,SUMIT.NS,NSE,equity,Sumit Woods Limited
SUMMITSEC,SUMMITSEC.NS,NSE,equity,Summit Securities Limited
SUNCLAY,SUNCLAY.NS,NSE,equity,Sundaram Clayton Limited
SUNDARAM,SUNDARAM.NS,NSE,equity,Sundaram Multi Pap Limited
SUNDARMFIN,SUNDARMFIN.NS,NSE,equity,Sundaram Finance Limited
SUNDARMHLD,SUNDARMHLD.NS,NSE,equity,
SUNDRMBRAK,SUNDRMBRAK.NS,NSE,equity,Sundaram Brake Linings Limited
SUNDRMFAST,SUNDRMFAST.NS,NSE,equity,Sundram Fasteners Limited
SUNDROP,SUNDROP.NS,NSE,equity,Sundrop Brands Limited
SUNFLAG,SUNFLAG.NS,NSE,equity,Sunflag Iron And Steel Company Limited
SUNPHARMA,SUNPHARMA.NS,NSE,equity,Sun Pharmaceutical Industries Limited
SUNTECK,SUNTECK.NS,NSE,equity,Sunteck Realty Limited
SUNTV,SUNTV.NS,NSE,equity,Sun TV Network Limited
SUPERHOUSE,SUPERHOUSE.NS,NSE,equity,Superhouse Limited
SUPERSPIN,SUPERSPIN.NS,NSE,equity,Super Spinning Mills Limited
SUPRAJIT,SUPRAJIT.NS,NSE,equity,Suprajit Engineering Limited
SUPREME,SUPREME.NS,NSE,equity,Supreme Holdings & Hospitality (India) Limited
SUPREMEENG,SUPREMEENG.NS,NSE,equity,Supreme Engineering Limited
SUPREMEIND,SUPREMEIND.NS,NSE,equity,Supreme Industries Limited
SUPRIYA,SUPRIYA.NS,NSE,equity,Supriya Lifescience Limited
SURAJEST,SURAJEST.NS,NSE,equity,Suraj Estate Developers Limited
SURAJLTD,SURAJLTD.NS,NSE,equity,Suraj Limited
SURAKSHA,SURAKSHA.NS,NSE,equity,Suraksha Diagnostic Limited
SURANASOL,SURANASOL.NS,NSE,equity,Surana Solar Limited
SURANAT&P,SURANAT&P.NS,NSE,equity,Surana Telecom and Power Limited
SURYALAXMI,SURYALAXMI.NS,NSE,equity,Suryalakshmi Cotton Mills Limited
SURYAROSNI,SURYAROSNI.NS,NSE,equity,Surya Roshni Limited
SURYODAY,SURYODAY.NS,NSE,equity,Suryoday Small Finance Bank Limited
SUTLEJTEX,SUTLEJTEX.NS,NSE,equity,Sutlej Textiles and Industries Limited
SUULD,SUULD.NS,NSE,equity,
SUVEN,SUVEN.NS,NSE,equity,Suven Life Sciences Limited
SUVENPHAR,SUVENPHAR.NS,NSE,equity,
SUVIDHAA,SUVIDHAA.NS,NSE,equity,Suvidhaa Infoserve Limited
SUYOG,SUYOG.NS,NSE,equity,Suyog Telematics Limited
SUZLON,SUZLON.NS,NSE,equity,Suzlon Energy Limited
SVLL,SVLL.NS,NSE,equity,Shree Vasu Logistics Limited
SVPGLOB,SVPGLOB.NS,NSE,equity,SVP GLOBAL TEXTILES LIMITED
SWANCORP,SWANCORP.NS,NSE,equity,SWAN CORP LIMITED
SWANENERGY,SWANENERGY.NS,NSE,equity,
SWARAJENG,SWARAJENG.NS,NSE,equity,Swaraj Engines Limited
SWELECTES,SWELECTES.NS,NSE,equity,Swelect Energy Systems Limited
SWIGGY,SWIGGY.NS,NSE,equity,Swiggy Limited
SWSOLAR,SWSOLAR.NS,NSE,equity,Sterling and Wilson Renewable Energy Limited
SYMPHONY,SYMPHONY.NS,NSE,equity,Symphony Limited
SYNCOMF,SYNCOMF.NS,NSE,equity,Syncom Formulations (India) Limited
SYNGENE,SYNGENE.NS,NSE,equity,Syngene International Limited
SYRMA,SYRMA.NS,NSE,equity,Syrma SGS Technology Limited
SYSTMTXC,SYSTMTXC.NS,NSE,equity,Systematix Corporate Services Limited
TAINWALCHM,TAINWALCHM.NS,NSE,equity,Tainwala Chemical and Plastic (I) Limited
TAJGVK,TAJGVK.NS,NSE,equity,Taj GVK Hotels & Resorts Limited
